title,user ratings,genres,cast
Gunfight at Rio Bravo,43.33,"['Western', 'Action']","['Kerry Goodwin', 'Matthias Hues', 'Natalie Denise Sperl', 'Alexander Nevsky', 'John Marrs', 'Anna Oris', 'Olivier Gruner', 'Michael Paré', 'Lee Dawson', 'Joe Cornet']"
The Mercenary,61.19,['Action'],"['Geordie Robinson', 'Katherine Castillo', 'Oscar Leiva', 'Jeremiah B. McQueen', 'Luke LaFontaine', 'Marilyn Sanabria', 'Dominique Vandenberg', 'Nihan Gur', 'Brad Ashten', 'Carmen Argenziano', 'Gene Freeman', 'Essam Ferris', 'Louis Mandylor', 'Alina Andrei', 'Robert Dill', 'Manny Alva', 'Robb Zbacnik', 'Sal Perales']"
John Wick: Chapter 4,77.91,"['Action', 'Thriller', 'Crime']","['Sven Marquardt', 'Hiroki Sumi', 'Andrej Kaminsky', 'Marko Zaror', 'Bill Skarsgård', 'George Georgiou', 'Aimée Kwan', 'Laurence Fishburne', 'Shamier Anderson', 'Ian McShane', 'Raicho Vasilev', 'Irina Trifanov', 'Natalia Tena', 'Christoph Hofmann', 'Lance Reddick', 'Marie Pierra Kakoma', 'Donnie Yen', 'Ivy Quainoo', 'Clancy Brown', 'Gina Aponte', 'Daiki Suzuki', 'Hiroyuki Sanada', 'Yoshinori Tashiro', 'Milena Rendón', 'Rina Sawayama', 'Keanu Reeves', 'Julia Asuka Riedl', 'Iryna Fedorova', 'Scott Adkins']"
Spider-Man: No Way Home,79.86,"['Action', 'Adventure', 'Science Fiction']","['Tobey Maguire', 'Mary Rivera', 'Rolando Fernandez', 'Jake Gyllenhaal', 'Clay Savage', 'Charlie Cox', 'Ben VanderMey', 'Benedict Cumberbatch', 'Robert Mitchel Owenby', 'Minnah Dunlap', 'Greg Clarkson', 'Anisa Nyell Johnson', 'Alfred Molina', 'Gary Weeks', 'Willem Dafoe', 'Mallory Hoff', 'John Barnes', 'Tom Holland', 'Darnell Appling', 'Harry Holland', 'Thomas Haden Church', 'Taylor St. Clair', 'Angourie Rice', 'Edward Force', 'Jwaundace Candece', 'Rudy Eisenzopf', 'Paris Benjamin', 'Emily Fong', 'Frederick A. Brown', 'Zany Dunlap', 'Kathleen Cardoso', 'Andrew Garfield', 'Cristo Fernández', 'J.B. Smoove', 'Jon Favreau', 'Tony Revolori', 'Haroon Khan', 'Jamie Foxx', 'Regina Ting Chen', 'Glenn Keogh', 'Willie Burton', 'Gina Aponte', 'Arian Moayed', 'Jonathan Sam', 'Dean Meminger', 'Tom Hardy', 'Jay Karales', 'Benedict Wong', 'Zendaya', 'B. Clutch Dunlap', 'Gabriella Cila', 'J.K. Simmons', 'Martin Starr', 'Andrew Dunlap', 'Michael Le', 'Paula Newsome', 'Marisa Tomei', 'Jacob Batalon', 'Rhys Ifans', 'Hannibal Buress', 'Carol Anne Dines', 'Gregory Konow']"
Renegades,41.18000000000001,"['Action', 'Crime', 'Thriller']","['Michael Brandon', 'Billy Murray', 'Stephanie Beacham', 'Jeanine Nerissa Sothcott', 'Patsy Kensit', 'Danny Trejo', 'Michael Paré', 'Louis Mandylor', 'Ian Ogilvy', 'Tommy Lister Jr.', 'Paul Barber', 'Nick Moran', 'Lee Majors']"
The Jester,45.0,"['Horror', 'Thriller', 'Mystery']","['Riley Collins', 'Patrick McAteer', 'Lelia Symington', 'Mia Mae Roberts', 'Joe Hansard', 'Delaney White', 'Dan De Luca', 'Olivia Miller', 'Carla Okouchi', 'Michael Sheffield', 'Ken Arnold', 'Lennon Sanchez', 'Cory Okouchi', 'Xander Timpane', 'Emmanuel Kerry', 'Gabriel Morgan', 'Sam Lukowski', 'Lena Janes', 'Faye Higdon', 'Mary Jane Pentony', 'Jesse L. Green', 'Juniper Grabia', 'Matt Servitto', 'Avery Polcari', 'Judson Grubby', 'John Perin', 'Molly Bevetts']"
The Exorcist: Believer,61.65,['Horror'],"['Amanda Beth', 'Jennifer Nettles', 'Raphael Sbarge', 'Antoni Corone', 'Norah Murphy', 'Nick Benas', 'Nigel Barto', 'Linda Blair', 'Linda Boston', 'Chloe Traicos', 'E.J. Bonilla', 'Emily Rachel Gordon', 'Richard Carr III', 'Ellen Burstyn', 'Seth Loven', 'Dylan Probert', 'Cecil Chatman', 'Malena Cunningham Anderson', 'Edward James Warren', 'Lize Johnston', 'Olivia Marcum', 'Danny McCarthy', 'Ann Dowd', 'Justin Paul Warren', 'Chandu Kanuri', 'Lidya Jewett', 'Tracey Graves', 'Eliseo Antonio Paredes', 'Okwui Okpokwasili', 'Norbert Leo Butz', 'Lariah Alexandria', 'Leslie Odom Jr.', 'Celeste Oliva', 'Forrest Briggs', 'Rory Gross']"
Talk to Me,71.95,"['Horror', 'Thriller']","['Jayden Davison', 'Alexandra Jensen', 'Ben Bullock', 'Pia Gillings', 'Robin Northover', 'Ava Stenta', 'Sarah Baber', 'Oscar Wangel', 'James Oliver', 'Catherine Purling', 'Demi Van Kasteren', 'Joe Bird', 'Kate Portus', 'Jude Turner', 'Ari McCarthy', 'Kelly Butler', 'Jess Kuss', 'Emily Gun', 'Alice Scheid', 'Nikolas Gelios', 'David Simmons', 'Courtlan Gordan', 'Zac Scott', 'Jacek Koman', 'Sophie Wilde', 'Ella Fenwick', 'Marcus Johnson', 'Uncle Mars', 'Otis Dhanji', 'Danielle Ruggiero-Prior', 'Sunny Johnson', 'Charlie Morkunas', 'Helene Philippou', 'Hamish Phillips', 'Joseph House Baker', 'Kidaan Zelleke', 'Thomas Gardner', 'Daniel Pitt', 'Kerry Reid', 'Shadrack Kamau', 'Saravjit Singh', 'Leeanna Walsman', 'Jessica Homewood', 'Frances Cassar', 'Harli Ames', 'Alexandria Steffensen', 'Sarah Brokensha', 'Michael Gilmore', 'Lelum Rathnayake', 'Philip Maynard', 'Michael Harpas', 'Chris Alosio', 'Anita Kimber', 'Matt Goldwyn', 'Cooper Duncan', 'Jodie Dry', 'Kitt Erhart-Bruce', ""Jem O'Callaghan"", 'Alex Philippou', 'Patricia Haycock', 'David Roberts', 'Alex Noel McCarthy', 'Nicola Thiele', 'Brian Godfrey', 'Con Patelias', 'Louisa Giameos', 'Nick Lipapis', 'Miranda Otto', 'Jett Gazley', 'Dylan Warren', 'Joe Romeo', 'Cass Cumerford', 'Zoe Terakes', 'Emily Fogg', 'Louis Vavaroutsos', 'Mark Duncan', 'Jason Moore', 'Murray Haycock', 'Con Lipapis']"
Dashing Through the Snow,72.66,"['Fantasy', 'Family', 'Comedy']","['Kayte Giralt', 'Oscar Nunez', 'Gina Brillon', 'Janora McDuffie', 'Joe Morelli', 'Jason Turner', 'Ravi Patel', 'Tia DiMartino', 'Hans Marrero', 'Sebastian Sozzi', 'Mary Lynn Rajskub', 'Matthew Dorney', 'Gaby Rosario', 'Teyonah Parris', 'Tywayne Wheatt', 'Ammar Nemo', 'Dominic Kingston Bell', 'Lil Rel Howery', 'Noah Ayden Hernandez', 'Christina Bach', 'Jennifer Sears', 'Vince Pisani', ""Corey '2E' Williams"", 'Ahmad Ghafouri', 'Josh Bolla', 'Tony Lelo', 'Madison Skye Validum', 'Michael H. Cole', 'Ludacris', 'Zulay Henao', 'Kevin Connolly', 'Brad James', ""James 'Vito' Tillman"", 'Marcus Lewis', 'David Shae']"
The Flash,68.37,"['Action', 'Adventure', 'Science Fiction']","['Sasha Calle', 'Denis Khoroshko', 'Ron Livingston', 'Ava Hamada', 'Luke Brandon Field', 'Antje Traue', 'Sarah Lawn', 'Michael Byrch', 'David Calvitto', 'Martin Pemberton', 'Sue Maund', 'Maribel Verdú', 'Jeremy Irons', 'Katia Elizarova', 'Michael Lerman', 'Sue Moore', 'Michael Keaton', 'Temuera Morrison', 'Gal Gadot', 'Oleg Mirochnikov', 'George Clooney', 'Ed Wade', 'Bret Jones', 'Nina Barker-Francis', 'Andoni Gracia', 'Nicolas Cage', 'Gabriel Constantin', 'Rudy Mancuso', 'Freya Evans', 'Rob Hunt', 'Ben Affleck', 'Jonny Stockwell', 'Ezra Miller', 'Alex Batareanu', 'Ian Loh', 'Maurice Chung', 'Alex Hank', 'Greg Lockett', 'Zsuzsa Magyar', 'Karl Collins', 'Jason Momoa', 'Bastian Antonio Fuentes', 'Rebecca Hiller', 'Sean Rogers', 'Miki Muschietti', 'Lynn Farleigh', 'Ellie Rawnsley', 'Saoirse-Monica Jackson', 'Chelsea Leigh Macleod', 'Leslie Soo', 'Michael Shannon', 'Kiersey Clemons', 'Sanjeev Bhaskar', 'Rosie Ede', 'Andrei Nova', 'Kieran Hodgson', 'Andy Muschietti', 'Nikolaj Coster-Waldau', 'Poppy Shepherd', 'Florence Wright']"
